TripID,Start_time_trip,Start_Time_initial,Stop_Time,Waiting_Distance,TaxiID,Total_Distance,latitude,longitude,Dayhour,Dayofweek,Month,Waiting_Time,Total_Time
119757,2008-05-25T01:48:46.000+0000,2008-05-25T01:47:26.000+0000,2008-05-25T01:57:14.000+0000,0.08938301087403351,137,2.8749765037432326,37.785050000000005,-122.39966666666664,1,6,5,80,588
119769,2008-05-25T15:59:27.000+0000,2008-05-25T15:17:51.000+0000,2008-05-25T16:03:55.000+0000,3.656301437102371,137,5.203248176506852,37.79457272727273,-122.39636060606062,16,6,5,2496,2764
119777,2008-05-25T18:50:30.000+0000,2008-05-25T18:45:10.000+0000,2008-05-25T18:52:30.000+0000,1.5979566385613104,137,2.1463010237748197,37.783609999999996,-122.39919,18,6,5,320,440
119778,2008-05-25T19:01:30.000+0000,2008-05-25T18:53:11.000+0000,2008-05-25T19:01:30.000+0000,2.0979318294737234,137,2.359611588621035,37.78525,-122.39928,19,6,5,499,499
119779,2008-05-25T19:16:01.000+0000,2008-05-25T19:01:50.000+0000,2008-05-25T19:22:24.000+0000,0.6164857250836436,137,2.3333500612374247,37.78815625,-122.39784374999998,19,6,5,851,1234
119780,2008-05-25T19:42:18.000+0000,2008-05-25T19:22:26.000+0000,2008-05-25T19:48:20.000+0000,1.0829513091167484,137,3.0179571598593426,37.79288666666668,-122.39768000000001,19,6,5,1192,1554
119813,2008-05-26T07:16:02.000+0000,2008-05-26T07:04:29.000+0000,2008-05-26T07:21:04.000+0000,7.577407664925971,137,11.78406359431618,37.79141875,-122.39275624999999,7,0,5,693,995
119817,2008-05-26T08:06:33.000+0000,2008-05-26T08:01:45.000+0000,2008-05-26T08:07:28.000+0000,1.104020220652162,137,1.752400808722517,37.78455714285714,-122.39892857142857,8,0,5,288,343
119901,2008-05-29T00:20:44.000+0000,2008-05-29T00:20:23.000+0000,2008-05-29T00:24:39.000+0000,0,137,0.8393440714416284,37.787819999999996,-122.39634000000001,0,3,5,21,256
119902,2008-05-29T00:29:16.000+0000,2008-05-29T00:24:54.000+0000,2008-05-29T00:41:01.000+0000,0.7807478644165784,137,4.281801586865093,37.78308333333333,-122.39414999999998,0,3,5,262,967
119935,2008-05-29T13:56:13.000+0000,2008-05-29T13:49:33.000+0000,2008-05-29T14:01:51.000+0000,0.07649364538889104,137,2.2443919764766287,37.79112499999999,-122.39889166666664,14,3,5,400,738
119943,2008-05-29T16:52:01.000+0000,2008-05-29T16:51:45.000+0000,2008-05-29T16:54:39.000+0000,0,137,1.5940048617407254,37.781575000000004,-122.390325,16,3,5,16,174
119944,2008-05-29T16:59:31.000+0000,2008-05-29T16:55:00.000+0000,2008-05-29T17:03:22.000+0000,1.276265706613995,137,2.596774049246985,37.793549999999996,-122.39685999999999,17,3,5,271,502
119981,2008-05-30T09:03:58.000+0000,2008-05-30T09:03:08.000+0000,2008-05-30T09:10:37.000+0000,0,137,2.4699419903538944,37.786788888888886,-122.39750000000001,9,4,5,50,449
